"id";"ilan_no";"brand";"model";"year";"loc1";"loc2";"loc3";"loc4";"loc5";"km";"date";"listing_price";"otoendeks_price";"arabam_price";"fuel_Type";"transmission";"body_type";"power";"displacement";"drivewheel";"hard_hit";"owner";"painted_parts";"changed_parts"
"420";"1085770910";"Volkswagen";"Polo 1.4 Basicline";"2004";"Türkiye";"İstanbul";"Avcılar";"Avcılar";"0";"215000";"1678924800";"269000";"253700";NULL;"Benzin & LPG";"Manuel";"Hatchback 5 kapı";"75 hp";"1390 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"421";"1085772732";"Renault";"Megane 1.5 dCi Authentique";"2009";"Türkiye";"İstanbul";"Tuzla";"Tersaneler";"0";"257599";"1678924800";"305000";"228521";NULL;"Dizel";"Manuel";"Sedan";"85 hp";"1461 cc";"Önden Çekiş";"Hayır";"Sahibinden";"010205";
"422";"1085705828";"Renault";"Megane 1.3 TCe Touch";"2023";"Türkiye";"İstanbul";"Başakşehir";"Başakşehir";"0";"1025";"1678924800";"940000";"0";NULL;"Benzin";"Yarı Otomatik";"Sedan";"140 hp";"1332 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"423";"1085743283";"Skoda";"Octavia 1.6 Classic";"2002";"Türkiye";"Ankara";"Yenimahalle";"Yenimahalle";"0";"208000";"1678924800";"240000";"0";NULL;"Benzin & LPG";"Manuel";"Hatchback 5 kapı";"102 hp";"1595 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"424";"1085766269";"Volkswagen";"Polo 1.6 TDI Comfortline";"2020";"Türkiye";"Ankara";"Yenimahalle";"Yenimahalle";"0";"24000";"1678924800";"775000";"628364";NULL;"Dizel";"Yarı Otomatik";"Hatchback 5 kapı";"95 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";"0811";
"425";"1085019847";"Renault";"Fluence 1.5 dCi Touch";"2016";"Türkiye";"Elazığ";"Merkez";"İzzetpaşa";"0";"160000";"1678924800";"458000";"389400";NULL;"Dizel";"Manuel";"Sedan";"90 hp";"1461 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"426";"1078856082";"Hyundai";"i20 1.4 MPI Elite Smart";"2020";"Türkiye";"Ankara";"Etimesgut";"Çarşı";"0";"73000";"1678924800";"642500";"582900";NULL;"Benzin & LPG";"Otomatik";"Hatchback 5 kapı";"100 hp";"1368 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"427";"1053534606";"Volkswagen";"Jetta 1.4 TSI Highline";"2013";"Türkiye";"Mersin";"Mezitli";"Mezitli";"0";"157200";"1678924800";"606000";"532850";NULL;"Benzin";"Yarı Otomatik";"Sedan";"122 hp";"1390 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"428";"1085775139";"Nissan";"Almera 1.5 Tekna";"2007";"Türkiye";"İstanbul";"Üsküdar";"Bağlarbaşı";"0";"239000";"1678924800";"225000";"217250";NULL;"Benzin & LPG";"Manuel";"Hatchback 5 kapı";"98 hp";"1498 cc";"Önden Çekiş";"Evet";"Sahibinden";;
"429";"1085746531";"Ford";"Focus 1.6 TDCi Trend";"2010";"Türkiye";"Diyarbakır";"Kayapınar";"Kayapınar";"0";"263000";"1678924800";"282000";"298150";NULL;"Dizel";"Manuel";"Sedan";"110 hp";"1560 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"430";"1085791628";"Renault";"R 12 Toros";"2000";"Türkiye";"Manisa";"Sarıgöl";"Sarıgöl";"0";"78000";"1678924800";"224000";"0";NULL;"Benzin & LPG";"Manuel";"Station Wagon";"72 hp";"1397 cc";"Önden Çekiş";"Hayır";"Sahibinden";"06";
"431";"1085109802";"Chevrolet";"Cruze 1.6 LS";"2010";"Türkiye";"Bursa";"Osmangazi";"Kovukçınar";"0";"15000";"1678924800";"355000";"0";NULL;"Benzin & LPG";"Manuel";"Sedan";"113 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"432";"1085791450";"Honda";"Civic 1.6 VTEC ES";"2005";"Türkiye";"Ankara";"Etimesgut";"Çarşı";"0";"267000";"1678924800";"388000";"0";NULL;"Benzin & LPG";"Manuel";"Sedan";"110 hp";"1590 cc";"Önden Çekiş";"Hayır";"Sahibinden";"07";
"433";"1085756993";"Volkswagen";"Jetta 1.6 TDI Primeline";"2011";"Türkiye";"Siirt";"Eruh";"Eruh";"0";"184000";"1678924800";"423000";"389383";NULL;"Dizel";"Yarı Otomatik";"Sedan";"105 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";"07";"0611"
"434";"1085116343";"Ford";"Focus 1.6 Titanium";"2009";"Türkiye";"Balıkesir";"Sındırgı";"Sındırgı";"0";"160000";"1678924800";"445000";"392050";NULL;"Benzin & LPG";"Manuel";"Hatchback 5 kapı";"100 hp";"1596 cc";"Önden Çekiş";"Hayır";"Sahibinden";"00";"00"
"435";"1085787150";"BMW";"5 Serisi 525 xDrive Touring";"2012";"Türkiye";"Balıkesir";"Bandırma";"Merkez";"0";"315000";"1678924800";"1199000";"0";NULL;"Dizel";"Otomatik";"Station Wagon";"218 hp";"1995 cc";"4WD (Sürekli)";"Hayır";"Sahibinden";;
"436";"1085754667";"BMW";"3 Serisi 318i Standart";"1997";"Türkiye";"Yalova";"Termal";"Termal";"0";"228400";"1678924800";"415000";"0";NULL;"Benzin & LPG";"Manuel";"Cabrio";"115 hp";"1796 cc";"Arkadan İtiş";"Hayır";"Sahibinden";;
"437";"1085790574";"Renault";"Fluence 1.5 dCi Touch Plus";"2016";"Türkiye";"Tekirdağ";"Malkara";"Malkara";"0";"460215";"1678924800";"329750";"0";NULL;"Dizel";"Manuel";"Sedan";"90 hp";"1461 cc";"Önden Çekiş";"Evet";"Sahibinden";;
"438";"1085789618";"Volkswagen";"Passat 1.5 TSI  Impression";"2020";"Türkiye";"İstanbul";"Bağcılar";"Mahmutbey";"0";"31000";"1678924800";"960000";"0";NULL;"Benzin";"Yarı Otomatik";"Sedan";"150 hp";"1498 cc";"Önden Çekiş";"Hayır";"Sahibinden";"01";"0207"
"439";"1083558230";"Renault";"Clio 1.0 SCe Joy";"2022";"Türkiye";"İstanbul";"Beykoz";"Paşabahçe";"0";"11000";"1678924800";"485000";"0";NULL;"Benzin";"Manuel";"Hatchback 5 kapı";"65 hp";"999 cc";"Önden Çekiş";"Evet";"Sahibinden";;
"440";"1085765552";"Mercedes - Benz";"E Serisi E 200 Elegance";"1997";"Türkiye";"İzmir";"Karabağlar";"Hatay";"0";"337000";"1678924800";"385000";"0";NULL;"Benzin & LPG";"Otomatik";"Sedan";"136 hp";"1998 cc";"Arkadan İtiş";"Hayır";"Sahibinden";;
"441";"1078866212";"Honda";"Civic 1.6i VTEC Eco Executive";"2017";"Türkiye";"Sakarya";"Serdivan";"Serdivan";"0";"93000";"1678924800";"750000";"0";NULL;"Benzin & LPG";"Otomatik";"Sedan";"125 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"442";"1085787946";"Honda";"Civic 1.8 Sport";"2008";"Türkiye";"Kocaeli";"Kartepe";"Merkez";"0";"200415";"1678924800";"400000";"319045";NULL;"Benzin & LPG";"Otomatik";"Hatchback 5 kapı";"140 hp";"1799 cc";"Önden Çekiş";"Hayır";"Sahibinden";"07091013060811";
"443";"1070847140";"Ford";"Focus 1.6 TDCi Titanium";"2016";"Türkiye";"Aksaray";"Merkez";"Çarşı";"0";"119000";"1678924800";"660000";"729997";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"115 hp";"1560 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"444";"944520007";"BMW";"5 Serisi 520i Comfort";"2014";"Türkiye";"Gaziantep";"Şehitkamil";"Küsget";"0";"175000";"1678924800";"1070000";"1052850";NULL;"Benzin";"Yarı Otomatik";"Sedan";"170 hp";"1592 cc";"Arkadan İtiş";"Hayır";"Sahibinden";;
"445";"1085784694";"Fiat";"Linea 1.3 Multijet Active Plus";"2010";"Türkiye";"İstanbul";"Bağcılar";"Güneşli";"0";"125000";"1678924800";"325000";"268580";NULL;"Dizel";"Manuel";"Sedan";"90 hp";"1248 cc";"Önden Çekiş";"Hayır";"Sahibinden";"0711";
"446";"1085748225";"Mercedes - Benz";"S Serisi S 500 500 L";"2007";"Türkiye";"Antalya";"Alanya";"Alanya";"0";"280000";"1678924800";"300000";"0";NULL;"Benzin & LPG";"Otomatik";"Sedan";"388 hp";"5461 cc";"4WD (Sürekli)";"Hayır";"Sahibinden";;
"447";"1085790927";"Mercedes - Benz";"CLA 180 d AMG";"2015";"Türkiye";"Gaziantep";"Şehitkamil";"Karşıyaka";"0";"137000";"1678924800";"750000";"0";NULL;"Dizel";"Yarı Otomatik";"Coupe";"109 hp";"1462 cc";"Önden Çekiş";"Evet";"Sahibinden";"02061112";"0107"
"448";"1085796096";"Toyota";"Corolla 1.6 Advance";"2014";"Türkiye";"Ankara";"Mamak";"Akdere";"0";"96560";"1678924800";"595000";"482700";NULL;"Benzin & LPG";"Manuel";"Sedan";"132 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;"01"
"449";"1083930897";"Ford";"Fiesta 1.4 TDCi Comfort";"2005";"Türkiye";"Osmaniye";"Kadirli";"Dere";"0";"224000";"1678924800";"245000";"208000";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"68 hp";"1399 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"450";"1061944525";"Audi";"A3 A3 Hatchback 1.9 TDI Attraction";"2005";"Türkiye";"İstanbul";"Bağcılar";"Mahmutbey";"0";"380000";"1678924800";"355000";"0";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"126 - 150 HP";"1801 - 2000 cm3";"Önden Çekiş";"Hayır";"Sahibinden";"0608";
"451";"1085741345";"Toyota";"Corolla 1.5 Dream";"2022";"Türkiye";"İstanbul";"Çekmeköy";"Çekmeköy";"0";"1001";"1678924800";"890000";"0";NULL;"Benzin";"Otomatik";"Sedan";"125 hp";"1490 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"452";"1085369875";"Peugeot";"206 1.6 XT";"2003";"Türkiye";"İstanbul";"Pendik";"Esenyalı";"0";"191200";"1678924800";"247750";"0";NULL;"Benzin & LPG";"Otomatik";"Hatchback 5 kapı";"110 hp";"1587 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"453";"1085758532";"Renault";"Clio 1.5 dCi Touch";"2018";"Türkiye";"Ankara";"Çankaya";"Zafertepe";"0";"100000";"1678924800";"520000";"624680";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"90 hp";"1461 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"454";"1085797864";"Toyota";"Corolla 1.33 Life";"2015";"Türkiye";"Eskişehir";"Odunpazarı";"Gökmeydan";"0";"104000";"1678924800";"520000";"440375";NULL;"Benzin & LPG";"Manuel";"Sedan";"99 hp";"1329 cc";"Önden Çekiş";"Hayır";"Sahibinden";"06";
"455";"1085792330";"Volkswagen";"Polo 1.2 TSI Comfortline";"2016";"Türkiye";"İzmir";"Gaziemir";"Gaziemir";"0";"99000";"1678924800";"592500";"600900";NULL;"Benzin";"Yarı Otomatik";"Hatchback 5 kapı";"90 hp";"1197 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"456";"1085796271";"Skoda";"Superb 1.6 TDI Prestige";"2012";"Türkiye";"Trabzon";"Ortahisar";"Merkez";"0";"246000";"1678924800";"550000";"0";NULL;"Dizel";"Manuel";"Sedan";"105 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";"0713";
"457";"1085794961";"Citroën";"C-Elysée 1.5 BlueHDI Feel";"2020";"Türkiye";"Sivas";"Şarkışla";"Şarkışla";"0";"110000";"1678924800";"445000";"489005";NULL;"Dizel";"Manuel";"Sedan";"100 hp";"1499 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"458";"1085786092";"Volkswagen";"Polo 1.0 TSI Comfortline";"2017";"Türkiye";"Kırklareli";"Lüleburgaz";"Merkez";"0";"78000";"1678924800";"643750";"539800";NULL;"Benzin";"Yarı Otomatik";"Hatchback 5 kapı";"95 hp";"999 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"459";"1085795542";"Ford";"Fiesta 1.5 TDCi Titanium";"2016";"Türkiye";"Antalya";"Muratpaşa";"Yenigün";"0";"133000";"1678924800";"390000";"427729";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"75 hp";"1498 cc";"Önden Çekiş";"Evet";"Sahibinden";;
"460";"1082933342";"Volkswagen";"Jetta 2.0 TDI Comfortline";"2006";"Türkiye";"Konya";"Karatay";"Şems";"0";"292000";"1678924800";"320000";"0";NULL;"Dizel";"Yarı Otomatik";"Sedan";"140 hp";"1968 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"461";"1065165575";"Renault";"Fluence 1.5 dCi Icon";"2014";"Türkiye";"Manisa";"Şehzadeler";"Merkez";"0";"243000";"1678924800";"435000";"330491";NULL;"Dizel";"Yarı Otomatik";"Sedan";"110 hp";"1461 cc";"Önden Çekiş";"Hayır";"Sahibinden";"071312";"11"
"462";"1085751578";"Honda";"Civic 1.6i VTEC Eco Elegance";"2016";"Türkiye";"Manisa";"Salihli";"Zafer";"0";"85000";"1678924800";"570000";"0";NULL;"Benzin & LPG";"Otomatik";"Sedan";"125 hp";"1598 cc";"Önden Çekiş";"Evet";"Sahibinden";"030910130804";"02070612"
"463";"1049496621";"Renault";"Megane 1.6 Dynamique";"2004";"Türkiye";"İstanbul";"Ataşehir";"Kayışdağı";"0";"85000";"1678924800";"365000";"0";NULL;"Benzin";"Otomatik";"Sedan";"115 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";"0910130611120405";
"464";"1063058115";"Opel";"Astra 1.4 T Edition Plus";"2020";"Türkiye";"Kırklareli";"Lüleburgaz";"Evrensekiz";"0";"52000";"1678924800";"693000";"640050";NULL;"Benzin";"Otomatik";"Sedan";"140 hp";"1364 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"465";"1005931615";"Toyota";"Corolla 1.33 Comfort";"2011";"Türkiye";"Ankara";"Keçiören";"Şenlik/Güçlükaya";"0";"247000";"1678924800";"370000";"290884";NULL;"Benzin & LPG";"Manuel";"Sedan";"99 hp";"1329 cc";"Önden Çekiş";"Hayır";"Sahibinden";"02";
"466";"1085777659";"BMW";"3 Serisi 320d Standart";"2013";"Türkiye";"Van";"Erciş";"Erciş";"0";"304000";"1678924800";"785000";"0";NULL;"Dizel";"Otomatik";"Sedan";"184 hp";"1995 cc";"Arkadan İtiş";"Hayır";"Sahibinden";;
"467";"1085771109";"Volkswagen";"Passat 1.5 TSI  Business";"2020";"Türkiye";"İstanbul";"Başakşehir";"Başakşehir";"0";"18500";"1678924800";"1275000";"0";NULL;"Benzin";"Otomatik";"Sedan";"150 hp";"1498 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"468";"1085318989";"Peugeot";"301 1.6 HDi Active";"2018";"Türkiye";"Samsun";"İlkadım";"Gazi";"0";"88000";"1678924800";"450000";"421382";NULL;"Dizel";"Manuel";"Sedan";"92 hp";"1560 cc";"Önden Çekiş";"Hayır";"Sahibinden";"12";
"469";"1085738680";"BMW";"7 Serisi 730d Standart";"2010";"Türkiye";"İstanbul";"Bakırköy";"Yeşilköy";"0";"234000";"1678924800";"1425000";"0";NULL;"Dizel";"Otomatik";"Sedan";"245 hp";"2993 cc";"Arkadan İtiş";"Hayır";"Sahibinden";"0107";
"470";"1085772377";"Peugeot";"206 + 1.4 HDi Comfort";"2011";"Türkiye";"Bursa";"Osmangazi";"Emek";"0";"250000";"1678924800";"295000";"195412";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"70 hp";"1398 cc";"Önden Çekiş";"Hayır";"Sahibinden";"07";
"471";"1085801848";"Opel";"Astra 1.6 Edition";"2015";"Türkiye";"Tekirdağ";"Çerkezköy";"Çerkezköy";"0";"134000";"1678924800";"475000";"429517";NULL;"Benzin & LPG";"Manuel";"Hatchback 5 kapı";"115 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"472";"1085795019";"Volkswagen";"Golf 1.6 TDI Trendline";"2012";"Türkiye";"Nevşehir";"Merkez";"Eskisanayi";"0";"266000";"1678924800";"375000";"364300";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"105 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"473";"1085801266";"Kia";"Rio 1.5 Comfort";"2005";"Türkiye";"Şanlıurfa";"Birecik";"Birecik";"0";"60000";"1678924800";"205000";"0";NULL;"Benzin & LPG";"Manuel";"Sedan";"97 hp";"1493 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"474";"1085718979";"Renault";"Symbol 1.5 DCI Authentique";"2004";"Türkiye";"Bursa";"Nilüfer";"Ataevler";"0";"332000";"1678924800";"233500";"158000";NULL;"Dizel";"Manuel";"Sedan";"65 hp";"1461 cc";"Önden Çekiş";"Hayır";"Sahibinden";;"06"
"475";"1085773469";"Opel";"Astra 1.4 T Dynamic";"2016";"Türkiye";"Trabzon";"Ortahisar";"Merkez";"2";"94000";"1678924800";"727500";"0";NULL;"Benzin";"Otomatik";"Hatchback 5 kapı";"150 hp";"1399 cc";"Önden Çekiş";"Hayır";"Sahibinden";"04";
"476";"1073414378";"Volkswagen";"Passat 1.6 TDI BlueMotion Highline";"2013";"Türkiye";"Şanlıurfa";"Harran";"Köyler";"0";"215000";"1678924800";"785000";"0";NULL;"Dizel";"Yarı Otomatik";"Sedan";"105 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"477";"1085775369";"Honda";"Civic 1.5 VTEC Sport";"2017";"Türkiye";"İstanbul";"Sultangazi";"Sultançiftliği";"0";"85000";"1678924800";"789000";"0";NULL;"Benzin";"Yarı Otomatik";"Hatchback 5 kapı";"182 hp";"1498 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"478";"1046127677";"Volkswagen";"Polo 1.4 TDI Trendline";"2015";"Türkiye";"İstanbul";"Eyüpsultan";"Eyüpsultan";"0";"99000";"1678924800";"407500";"410650";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"75 hp";"1422 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"479";"1085773992";"Opel";"Astra 1.4 T Cosmo";"2012";"Türkiye";"Yalova";"Çiftlikköy";"Çiftlikköy";"0";"195000";"1678924800";"365000";"0";NULL;"Benzin & LPG";"Otomatik";"Hatchback 5 kapı";"140 hp";"1364 cc";"Önden Çekiş";"Evet";"Sahibinden";;
"480";"1085747267";"Opel";"Astra 1.6 Edition";"2014";"Türkiye";"Ankara";"Sincan";"Sincan";"0";"265419";"1678924800";"439500";"343850";NULL;"Benzin & LPG";"Manuel";"Sedan";"115 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"481";"1085602712";"Volkswagen";"Passat 1.8 T Comfortline";"2000";"Türkiye";"Kayseri";"Talas";"Talas";"0";"398000";"1678924800";"270000";"0";NULL;"Benzin & LPG";"Manuel";"Sedan";"150 hp";"1781 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"482";"1085755051";"Toyota";"Corolla 1.3 ECO";"2000";"Türkiye";"İstanbul";"Üsküdar";"Ferah";"0";"178000";"1678924800";"245000";"0";NULL;"Benzin";"Manuel";"Sedan";"86 hp";"1332 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"483";"1072138127";"Volkswagen";"Golf 1.4 TSI Trendline";"2012";"Türkiye";"Trabzon";"Yomra";"Yomra";"0";"158000";"1678924800";"537500";"417550";NULL;"Benzin";"Yarı Otomatik";"Hatchback 5 kapı";"122 hp";"1390 cc";"Önden Çekiş";"Hayır";"Sahibinden";;"07"
"484";"1063085084";"Volkswagen";"Golf 1.6 Primeline";"2006";"Türkiye";"Afyonkarahisar";"Merkez";"Merkez";"0";"300000";"1678924800";"265000";"0";NULL;"Benzin & LPG";"Manuel";"Hatchback 5 kapı";"102 hp";"1595 cc";"Önden Çekiş";"Belirtilme";"Sahibinden";"010705";
"485";"1085778997";"Volkswagen";"Passat 1.4 TSI BlueMotion Comfortline";"2014";"Türkiye";"Ankara";"Çankaya";"Ayrancı";"0";"131125";"1678924800";"725000";"0";NULL;"Benzin";"Yarı Otomatik";"Sedan";"122 hp";"1390 cc";"Önden Çekiş";"Hayır";"Sahibinden";"01";"07"
"486";"1085800858";"Nissan";"Micra 1.5 dCi Mood";"2009";"Türkiye";"İzmir";"Menderes";"Menderes";"0";"175000";"1678924800";"290000";"0";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"82 hp";"1461 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"487";"1083268255";"Peugeot";"308 1.6 e-HDi Allure";"2014";"Türkiye";"Konya";"Selçuklu";"Merkez";"0";"176000";"1678924800";"524000";"456750";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"115 hp";"1560 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"488";"1085780280";"Opel";"Astra 1.6 Comfort";"2001";"Türkiye";"Şanlıurfa";"Eyyübiye";"Merkez";"0";"320000";"1678924800";"208000";"0";NULL;"Benzin & LPG";"Manuel";"Hatchback 5 kapı";"100 hp";"1598 cc";"Önden Çekiş";"Evet";"Sahibinden";;"0706"
"489";"1085801767";"BMW";"1 Serisi 116i Standart";"2012";"Türkiye";"İstanbul";"Kadıköy";"Sahrayıcedit";"0";"71500";"1678924800";"695000";"0";NULL;"Benzin";"Otomatik";"Hatchback 5 kapı";"136 hp";"1598 cc";"Arkadan İtiş";"Hayır";"Sahibinden";"0207";
"490";"1085802009";"Fiat";"Egea 1.3 Multijet Easy";"2017";"Türkiye";"İstanbul";"Avcılar";"Avcılar";"0";"149999";"1678924800";"408000";"384300";NULL;"Dizel";"Manuel";"Sedan";"95 hp";"1248 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"491";"1085778364";"Volkswagen";"Polo 1.0 TSI R-Line";"2018";"Türkiye";"İstanbul";"Ataşehir";"Barbaros";"0";"30900";"1678924800";"725000";"0";NULL;"Benzin";"Otomatik";"Hatchback 5 kapı";"95 hp";"999 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"492";"1085778519";"Opel";"Corsa 1.2 Twinport Essentia";"2011";"Türkiye";"Ankara";"Çankaya";"Çayyolu/Ümitköy";"0";"262000";"1678924800";"255000";"240950";NULL;"Benzin";"Manuel";"Hatchback 5 kapı";"85 hp";"1229 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"493";"1085797046";"Honda";"Civic 1.6i VTEC Eco Elegance";"2013";"Türkiye";"Amasya";"Merzifon";"Merzifon";"0";"152000";"1678924800";"610000";"0";NULL;"Benzin & LPG";"Otomatik";"Sedan";"125 hp";"1595 cc";"Önden Çekiş";"Hayır";"Sahibinden";"020706";"01"
"494";"1072773632";"Skoda";"Fabia 1.2 Classic";"2010";"Türkiye";"İstanbul";"Kartal";"Esentepe";"0";"99500";"1678924800";"345000";"0";NULL;"Benzin & LPG";"Manuel";"Hatchback 5 kapı";"70 hp";"1198 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"495";"1085775891";"BMW";"3 Serisi 316i Comfort";"2014";"Türkiye";"İstanbul";"Kartal";"Rahmanlar (Atalar)";"0";"197200";"1678924800";"950000";"736000";NULL;"Benzin";"Otomatik";"Sedan";"136 hp";"1598 cc";"Arkadan İtiş";"Hayır";"Sahibinden";;
"496";"1062953480";"Peugeot";"407 1.6 HDi Executive";"2006";"Türkiye";"Hatay";"Arsuz";"Merkez";"0";"253382";"1678924800";"285000";"254176";NULL;"Dizel";"Manuel";"Sedan";"110 hp";"1560 cc";"Önden Çekiş";"Hayır";"Sahibinden";"0706";
"497";"1085790494";"Volkswagen";"Passat 2.0 TDI Comfortline";"2006";"Türkiye";"İstanbul";"Fatih";"Beyazıt";"0";"420000";"1678924800";"315000";"0";NULL;"Dizel";"Yarı Otomatik";"Sedan";"140 hp";"1968 cc";"Önden Çekiş";"Hayır";"Sahibinden";"02031112";
"498";"1078841611";"Opel";"Astra 1.4 T Enjoy";"2017";"Türkiye";"Kocaeli";"Gebze";"Gebze";"0";"86000";"1678924800";"718000";"651625";NULL;"Benzin";"Otomatik";"Hatchback 5 kapı";"150 hp";"1399 cc";"Önden Çekiş";"Hayır";"Sahibinden";"12";
"499";"1085798353";"Toyota";"Corolla 1.4 D-4D Elegant";"2011";"Türkiye";"Bilecik";"Merkez";"Bilecik";"0";"205000";"1678924800";"475000";"345560";NULL;"Dizel";"Yarı Otomatik";"Sedan";"90 hp";"1364 cc";"Önden Çekiş";"Hayır";"Sahibinden";"0709";
"500";"1085800274";"Opel";"Astra 1.3 CDTI Enjoy";"2008";"Türkiye";"Burdur";"Bucak";"Merkez";"0";"240000";"1678924800";"333000";"287900";NULL;"Dizel";"Manuel";"Sedan";"90 hp";"1248 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"501";"1085778438";"Renault";"Megane 1.5 dCi Impressor";"2010";"Türkiye";"Ankara";"Keçiören";"Etlik / İncirli";"0";"218000";"1678924800";"453750";"346550";NULL;"Dizel";"Manuel";"Coupe";"105 hp";"1461 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"502";"1085771233";"Hyundai";"i20 1.4 CRDi Style";"2017";"Türkiye";"Bursa";"Gemlik";"Gemlik";"0";"103600";"1678924800";"495000";"458332";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"90 hp";"1396 cc";"Önden Çekiş";"Hayır";"Sahibinden";"1112";
"503";"1085145488";"Mercedes - Benz";"E Serisi E 200 Elegance";"1996";"Türkiye";"Bingöl";"Merkez";"Bingöl";"0";"360000";"1678924800";"295000";"0";NULL;"Benzin & LPG";"Manuel";"Sedan";"136 hp";"1998 cc";"Arkadan İtiş";"Hayır";"Sahibinden";;
"504";"1085772535";"Opel";"Corsa 1.2 Twinport Essentia";"2012";"Türkiye";"Kırşehir";"Merkez";"Hükümet";"0";"122000";"1678924800";"440000";"324372";NULL;"Benzin";"Yarı Otomatik";"Hatchback 5 kapı";"85 hp";"1229 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"505";"1078880623";"Volkswagen";"Jetta 1.2 TSI BlueMotion Comfortline";"2015";"Türkiye";"Kastamonu";"Merkez";"Cebrail";"0";"30000";"1679011200";"725000";"0";NULL;"Benzin";"Manuel";"Sedan";"105 hp";"1197 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"506";"1085865523";"Audi";"A3 A3 Sportback 1.6 FSI";"2006";"Türkiye";"İzmir";"Foça";"Bağarası";"0";"159000";"1679011200";"405000";"360700";NULL;"Benzin";"Manuel";"Hatchback 5 kapı";"115 hp";"1595 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"507";"1067846968";"Volkswagen";"Golf 1.6 TDI BlueMotion Midline Plus";"2015";"Türkiye";"Sakarya";"Serdivan";"Serdivan";"0";"226000";"1679011200";"480000";"0";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"90 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"508";"1085910275";"Ford";"Focus 1.6 TDCi Trend";"2006";"Türkiye";"Van";"Tuşba";"Merkez";"0";"238000";"1679011200";"323000";"262755";NULL;"Dizel";"Manuel";"Sedan";"110 hp";"1560 cc";"Önden Çekiş";"Hayır";"Sahibinden";"13";"06"
"509";"1077703357";"Hyundai";"Accent Blue 1.6 CRDI Mode Plus";"2014";"Türkiye";"Nevşehir";"Hacıbektaş";"Hacıbektaş";"0";"144500";"1679011200";"422000";"398850";NULL;"Dizel";"Manuel";"Sedan";"136 hp";"1582 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
